y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2013-11-22 06:00:00,28,14.0,14.0,69,34.0,35.0,14410.0,14410.0,14410.0,4,24,0,2.0,12.0,0.0,2.0,12.0,0.0,55,12,2,27.0,6.0,1.0,28.0,6.0,1.0
2013-11-22 12:00:00,40,20.0,20.0,109,54.0,55.0,20697.0,20697.0,20697.0,6,34,0,5.0,15.0,0.0,1.0,19.0,0.0,89,18,2,42.0,11.0,1.0,47.0,7.0,1.0
2013-11-22 18:00:00,38,19.0,19.0,147,73.0,74.0,20908.0,20908.0,20908.0,11,27,0,7.0,12.0,0.0,4.0,15.0,0.0,116,29,2,54.0,18.0,1.0,62.0,11.0,1.0
2013-12-22 12:00:00,3,2.0,1.0,3,2.0,1.0,7743.0,7743.0,1061.0,3,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0,3,0,0.0,2.0,0.0,0.0,1.0,0.0
2013-12-22 18:00:00,2,1.0,1.0,5,3.0,2.0,1190.0,1190.0,1190.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0,5,0,0.0,3.0,0.0,0.0,2.0,0.0
2014-10-22 00:00:00,4,2.0,2.0,4,2.0,2.0,3059.0,2294.0,3059.0,1,1,2,1.0,0.0,1.0,0.0,1.0,1.0,1,1,2,0.0,1.0,1.0,1.0,0.0,1.0
2014-10-22 12:00:00,16,10.0,6.0,20,12.0,8.0,14857.0,14857.0,5974.0,2,14,0,1.0,9.0,0.0,1.0,5.0,0.0,15,3,2,9.0,2.0,1.0,6.0,1.0,1.0
2014-10-22 18:00:00,34,17.0,17.0,54,29.0,25.0,18523.0,18523.0,18523.0,6,28,0,4.0,13.0,0.0,2.0,15.0,0.0,43,9,2,22.0,6.0,1.0,21.0,3.0,1.0
2014-11-22 00:00:00,32,16.0,16.0,32,16.0,16.0,17482.0,17481.0,17482.0,4,28,0,3.0,13.0,0.0,1.0,15.0,0.0,28,4,0,13.0,3.0,0.0,15.0,1.0,0.0
2014-11-22 12:00:00,24,12.0,12.0,56,28.0,28.0,13044.0,13044.0,13044.0,2,22,0,2.0,10.0,0.0,0.0,12.0,0.0,50,6,0,23.0,5.0,0.0,27.0,1.0,0.0
2014-11-22 18:00:00,8,4.0,4.0,64,32.0,32.0,3222.0,3222.0,3222.0,3,5,0,2.0,2.0,0.0,1.0,3.0,0.0,55,9,0,25.0,7.0,0.0,30.0,2.0,0.0
2014-12-22 00:00:00,11,9.0,2.0,11,9.0,2.0,18637.0,11436.0,8397.0,3,7,1,2.0,7.0,0.0,1.0,0.0,1.0,7,3,1,7.0,2.0,0.0,0.0,1.0,1.0
2014-12-22 06:00:00,29,18.0,11.0,40,27.0,13.0,21488.0,21488.0,16246.0,7,22,0,5.0,13.0,0.0,2.0,9.0,0.0,29,10,1,20.0,7.0,0.0,9.0,3.0,1.0
2014-12-22 12:00:00,20,10.0,10.0,60,37.0,23.0,10041.0,10041.0,10041.0,2,18,0,1.0,9.0,0.0,1.0,9.0,0.0,47,12,1,29.0,8.0,0.0,18.0,4.0,1.0
2014-12-22 18:00:00,6,3.0,3.0,66,40.0,26.0,2330.0,2330.0,2330.0,3,3,0,2.0,1.0,0.0,1.0,2.0,0.0,50,15,1,30.0,10.0,0.0,20.0,5.0,1.0
2015-10-22 00:00:00,23,12.0,11.0,23,12.0,11.0,20641.0,20641.0,10557.0,5,17,1,3.0,8.0,1.0,2.0,9.0,0.0,17,5,1,8.0,3.0,1.0,9.0,2.0,0.0
2015-10-22 06:00:00,42,21.0,21.0,65,33.0,32.0,20425.0,20425.0,20425.0,7,35,0,5.0,16.0,0.0,2.0,19.0,0.0,52,12,1,24.0,8.0,1.0,28.0,4.0,0.0
2015-10-22 12:00:00,20,10.0,10.0,85,43.0,42.0,9759.0,9758.0,9759.0,3,16,1,2.0,7.0,1.0,1.0,9.0,0.0,68,15,2,31.0,10.0,2.0,37.0,5.0,0.0
2015-11-22 00:00:00,44,21.0,23.0,44,21.0,23.0,21169.0,21169.0,21169.0,3,39,2,2.0,19.0,0.0,1.0,20.0,2.0,39,3,2,19.0,2.0,0.0,20.0,1.0,2.0
2015-11-22 06:00:00,34,17.0,17.0,78,38.0,40.0,20662.0,20662.0,20662.0,2,32,0,1.0,16.0,0.0,1.0,16.0,0.0,71,5,2,35.0,3.0,0.0,36.0,2.0,2.0
2015-11-22 12:00:00,36,18.0,18.0,114,56.0,58.0,21278.0,21276.0,21278.0,7,29,0,4.0,14.0,0.0,3.0,15.0,0.0,100,12,2,49.0,7.0,0.0,51.0,5.0,2.0
2015-11-22 18:00:00,4,2.0,2.0,118,58.0,60.0,1563.0,1563.0,1557.0,1,3,0,0.0,2.0,0.0,1.0,1.0,0.0,103,13,2,51.0,7.0,0.0,52.0,6.0,2.0
2015-12-22 00:00:00,21,14.0,7.0,21,14.0,7.0,21226.0,21226.0,13199.0,6,15,0,4.0,10.0,0.0,2.0,5.0,0.0,15,6,0,10.0,4.0,0.0,5.0,2.0,0.0
2015-12-22 06:00:00,3,3.0,0.0,24,17.0,0.0,2202.0,2202.0,0.0,0,2,1,0.0,2.0,1.0,0.0,0.0,0.0,17,6,1,12.0,4.0,1.0,0.0,0.0,0.0
2015-12-22 18:00:00,3,1.0,2.0,27,18.0,9.0,11708.0,0.0,11708.0,0,1,2,0.0,0.0,1.0,0.0,1.0,1.0,18,6,3,12.0,4.0,2.0,6.0,2.0,1.0
2016-10-22 00:00:00,3,1.0,2.0,3,1.0,2.0,18305.0,145.0,18305.0,2,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0,2,1,0.0,1.0,0.0,0.0,1.0,1.0
2016-10-22 06:00:00,42,21.0,21.0,45,22.0,23.0,21596.0,21596.0,21595.0,6,36,0,5.0,16.0,0.0,1.0,20.0,0.0,36,8,1,16.0,6.0,0.0,20.0,2.0,1.0
2016-10-22 12:00:00,34,17.0,17.0,79,39.0,40.0,17244.0,17243.0,17244.0,2,32,0,2.0,15.0,0.0,0.0,17.0,0.0,68,10,1,31.0,8.0,0.0,37.0,2.0,1.0
2016-10-22 18:00:00,24,12.0,12.0,103,51.0,52.0,12076.0,12076.0,12076.0,4,20,0,3.0,9.0,0.0,1.0,11.0,0.0,88,14,1,40.0,11.0,0.0,48.0,3.0,1.0
2016-11-22 00:00:00,36,18.0,18.0,36,18.0,18.0,21598.0,21598.0,20320.0,2,32,2,1.0,16.0,1.0,1.0,16.0,1.0,32,2,2,16.0,1.0,1.0,16.0,1.0,1.0
2016-11-22 06:00:00,44,22.0,22.0,80,40.0,40.0,21568.0,21568.0,21567.0,4,40,0,3.0,19.0,0.0,1.0,21.0,0.0,72,6,2,35.0,4.0,1.0,37.0,2.0,1.0
2016-11-22 12:00:00,38,19.0,19.0,118,59.0,59.0,19960.0,19960.0,19960.0,6,32,0,4.0,15.0,0.0,2.0,17.0,0.0,104,12,2,50.0,8.0,1.0,54.0,4.0,1.0
2016-11-22 18:00:00,33,16.0,17.0,151,75.0,76.0,18104.0,15507.0,18104.0,4,29,0,4.0,12.0,0.0,0.0,17.0,0.0,133,16,2,62.0,12.0,1.0,71.0,4.0,1.0
2016-12-22 06:00:00,23,12.0,11.0,23,12.0,11.0,17673.0,17673.0,15446.0,5,18,0,3.0,9.0,0.0,2.0,9.0,0.0,18,5,0,9.0,3.0,0.0,9.0,2.0,0.0
2016-12-22 12:00:00,20,11.0,9.0,43,23.0,20.0,14972.0,14972.0,8737.0,2,17,1,2.0,8.0,1.0,0.0,9.0,0.0,35,7,1,17.0,5.0,1.0,18.0,2.0,0.0
2016-12-22 18:00:00,8,4.0,4.0,51,27.0,24.0,6362.0,6362.0,6361.0,8,0,0,4.0,0.0,0.0,4.0,0.0,0.0,35,15,1,17.0,9.0,1.0,18.0,6.0,0.0
2017-10-22 00:00:00,42,21.0,21.0,42,21.0,21.0,20901.0,20901.0,20901.0,9,33,0,8.0,13.0,0.0,1.0,20.0,0.0,33,9,0,13.0,8.0,0.0,20.0,1.0,0.0
2017-10-22 06:00:00,42,21.0,21.0,84,42.0,42.0,20777.0,20777.0,20777.0,7,35,0,6.0,15.0,0.0,1.0,20.0,0.0,68,16,0,28.0,14.0,0.0,40.0,2.0,0.0
2017-10-22 12:00:00,6,3.0,3.0,90,45.0,45.0,2230.0,2230.0,2229.0,2,3,1,2.0,0.0,1.0,0.0,3.0,0.0,71,18,1,28.0,16.0,1.0,43.0,2.0,0.0
2017-11-22 00:00:00,19,10.0,9.0,19,10.0,9.0,21500.0,21500.0,21466.0,5,11,3,3.0,5.0,2.0,2.0,6.0,1.0,11,5,3,5.0,3.0,2.0,6.0,2.0,1.0
2017-11-22 06:00:00,36,18.0,18.0,55,28.0,27.0,20093.0,20093.0,20093.0,2,34,0,1.0,17.0,0.0,1.0,17.0,0.0,45,7,3,22.0,4.0,2.0,23.0,3.0,1.0
2017-11-22 12:00:00,22,13.0,9.0,77,41.0,36.0,20770.0,20770.0,20770.0,3,19,0,2.0,11.0,0.0,1.0,8.0,0.0,64,10,3,33.0,6.0,2.0,31.0,4.0,1.0
2017-11-22 18:00:00,34,17.0,17.0,111,58.0,53.0,21274.0,21274.0,21274.0,8,26,0,6.0,11.0,0.0,2.0,15.0,0.0,90,18,3,44.0,12.0,2.0,46.0,6.0,1.0
2017-12-22 00:00:00,3,3.0,0.0,3,3.0,0.0,1038.0,1038.0,0.0,0,0,3,0.0,0.0,3.0,0.0,0.0,0.0,0,0,3,0.0,0.0,3.0,0.0,0.0,0.0
2017-12-22 06:00:00,17,17.0,0.0,20,20.0,0.0,17915.0,17915.0,0.0,1,16,0,1.0,16.0,0.0,0.0,0.0,0.0,16,1,3,16.0,1.0,3.0,0.0,0.0,0.0
2017-12-22 12:00:00,20,20.0,0.0,40,40.0,0.0,21130.0,21130.0,0.0,3,17,0,3.0,17.0,0.0,0.0,0.0,0.0,33,4,3,33.0,4.0,3.0,0.0,0.0,0.0
2017-12-22 18:00:00,21,21.0,0.0,61,61.0,0.0,20494.0,20494.0,0.0,3,18,0,3.0,18.0,0.0,0.0,0.0,0.0,51,7,3,51.0,7.0,3.0,0.0,0.0,0.0
2018-10-22 00:00:00,16,8.0,8.0,16,8.0,8.0,18153.0,18153.0,7997.0,3,13,0,2.0,6.0,0.0,1.0,7.0,0.0,13,3,0,6.0,2.0,0.0,7.0,1.0,0.0
2018-10-22 06:00:00,9,5.0,4.0,25,13.0,12.0,12363.0,12363.0,3410.0,0,9,0,0.0,5.0,0.0,0.0,4.0,0.0,22,3,0,11.0,2.0,0.0,11.0,1.0,0.0
2018-10-22 18:00:00,10,5.0,5.0,35,18.0,17.0,4446.0,4446.0,4446.0,2,8,0,1.0,4.0,0.0,1.0,4.0,0.0,30,5,0,15.0,3.0,0.0,15.0,2.0,0.0
2018-11-22 00:00:00,24,12.0,12.0,24,12.0,12.0,15368.0,15368.0,15368.0,1,23,0,1.0,11.0,0.0,0.0,12.0,0.0,23,1,0,11.0,1.0,0.0,12.0,0.0,0.0
2018-11-22 18:00:00,8,1.0,7.0,32,13.0,19.0,14604.0,1201.0,14604.0,4,4,0,1.0,0.0,0.0,3.0,4.0,0.0,27,5,0,11.0,2.0,0.0,16.0,3.0,0.0
2018-12-22 00:00:00,22,22.0,0.0,22,22.0,0.0,21107.0,21107.0,0.0,5,16,1,5.0,16.0,1.0,0.0,0.0,0.0,16,5,1,16.0,5.0,1.0,0.0,0.0,0.0
2018-12-22 06:00:00,20,20.0,0.0,42,42.0,0.0,21108.0,21108.0,0.0,3,17,0,3.0,17.0,0.0,0.0,0.0,0.0,33,8,1,33.0,8.0,1.0,0.0,0.0,0.0
2018-12-22 12:00:00,21,21.0,0.0,63,63.0,0.0,20532.0,20532.0,0.0,3,18,0,3.0,18.0,0.0,0.0,0.0,0.0,51,11,1,51.0,11.0,1.0,0.0,0.0,0.0
2018-12-22 18:00:00,21,21.0,0.0,84,84.0,0.0,20715.0,20715.0,0.0,1,20,0,1.0,20.0,0.0,0.0,0.0,0.0,71,12,1,71.0,12.0,1.0,0.0,0.0,0.0
2019-10-22 00:00:00,41,20.0,21.0,41,20.0,21.0,20735.0,20735.0,20735.0,6,33,2,4.0,16.0,0.0,2.0,17.0,2.0,33,6,2,16.0,4.0,0.0,17.0,2.0,2.0
2019-10-22 06:00:00,6,3.0,3.0,47,23.0,24.0,2209.0,2209.0,2209.0,0,6,0,0.0,3.0,0.0,0.0,3.0,0.0,39,6,2,19.0,4.0,0.0,20.0,2.0,2.0
2019-10-22 12:00:00,22,11.0,11.0,69,34.0,35.0,11070.0,11070.0,11070.0,5,17,0,4.0,7.0,0.0,1.0,10.0,0.0,56,11,2,26.0,8.0,0.0,30.0,3.0,2.0
2019-10-22 18:00:00,42,21.0,21.0,111,55.0,56.0,20681.0,20681.0,20681.0,5,37,0,3.0,18.0,0.0,2.0,19.0,0.0,93,16,2,44.0,11.0,0.0,49.0,5.0,2.0
2019-11-22 00:00:00,6,1.0,5.0,6,1.0,5.0,12055.0,1278.0,2338.0,1,4,1,1.0,0.0,0.0,0.0,4.0,1.0,4,1,1,0.0,1.0,0.0,4.0,0.0,1.0
2019-11-22 06:00:00,11,4.0,7.0,17,5.0,12.0,14117.0,9600.0,14117.0,8,3,0,4.0,0.0,0.0,4.0,3.0,0.0,7,9,1,0.0,5.0,0.0,7.0,4.0,1.0
2019-11-22 12:00:00,18,4.0,14.0,35,9.0,26.0,20081.0,16140.0,20081.0,10,8,0,4.0,0.0,0.0,6.0,8.0,0.0,15,19,1,0.0,9.0,0.0,15.0,10.0,1.0
2019-11-22 18:00:00,8,1.0,7.0,43,10.0,33.0,20635.0,62.0,20635.0,2,4,2,0.0,0.0,1.0,2.0,4.0,1.0,19,21,3,0.0,9.0,1.0,19.0,12.0,2.0
2019-12-22 00:00:00,22,22.0,0.0,22,22.0,0.0,21129.0,21129.0,0.0,2,19,1,2.0,19.0,1.0,0.0,0.0,0.0,19,2,1,19.0,2.0,1.0,0.0,0.0,0.0
2019-12-22 06:00:00,20,18.0,2.0,42,40.0,2.0,20422.0,20422.0,14027.0,7,13,0,5.0,13.0,0.0,2.0,0.0,0.0,32,9,1,32.0,7.0,1.0,0.0,2.0,0.0
2019-12-22 12:00:00,13,13.0,0.0,55,53.0,0.0,15200.0,15200.0,0.0,1,12,0,1.0,12.0,0.0,0.0,0.0,0.0,44,10,1,44.0,8.0,1.0,0.0,0.0,0.0
2020-10-22 00:00:00,40,20.0,20.0,40,20.0,20.0,20615.0,20615.0,20615.0,7,33,0,5.0,15.0,0.0,2.0,18.0,0.0,33,7,0,15.0,5.0,0.0,18.0,2.0,0.0
2020-10-22 06:00:00,2,1.0,1.0,42,21.0,21.0,63.0,63.0,63.0,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,35,7,0,16.0,5.0,0.0,19.0,2.0,0.0
2020-11-22 00:00:00,20,0.0,20.0,20,0.0,20.0,20733.0,0.0,20733.0,3,17,0,0.0,0.0,0.0,3.0,17.0,0.0,17,3,0,0.0,0.0,0.0,17.0,3.0,0.0
2020-11-22 06:00:00,10,0.0,10.0,30,0.0,30.0,21464.0,0.0,21464.0,2,7,1,0.0,0.0,0.0,2.0,7.0,1.0,24,5,1,0.0,0.0,0.0,24.0,5.0,1.0
2020-11-22 12:00:00,19,2.0,17.0,49,2.0,47.0,20307.0,2639.0,20307.0,8,11,0,2.0,0.0,0.0,6.0,11.0,0.0,35,13,1,0.0,2.0,0.0,35.0,11.0,1.0
2020-11-22 18:00:00,20,0.0,20.0,69,0.0,67.0,21298.0,0.0,21298.0,2,18,0,0.0,0.0,0.0,2.0,18.0,0.0,53,15,1,0.0,0.0,0.0,53.0,13.0,1.0
2020-12-22 06:00:00,1,1.0,0.0,1,1.0,0.0,1169.0,1169.0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0
2020-12-22 12:00:00,14,13.0,1.0,15,14.0,1.0,16245.0,16245.0,1151.0,6,8,0,5.0,8.0,0.0,1.0,0.0,0.0,8,7,0,8.0,6.0,0.0,0.0,1.0,0.0
2020-12-22 18:00:00,2,1.0,1.0,17,15.0,2.0,1209.0,1209.0,1209.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,8,9,0,8.0,7.0,0.0,0.0,2.0,0.0
2021-10-22 06:00:00,3,2.0,1.0,3,2.0,1.0,3059.0,3059.0,1092.0,2,1,0,1.0,1.0,0.0,1.0,0.0,0.0,1,2,0,1.0,1.0,0.0,0.0,1.0,0.0
2021-11-22 00:00:00,24,2.0,22.0,24,2.0,22.0,20805.0,2101.0,20805.0,1,19,4,0.0,0.0,2.0,1.0,19.0,2.0,19,1,4,0.0,0.0,2.0,19.0,1.0,2.0
2021-11-22 06:00:00,5,0.0,5.0,29,0.0,27.0,5325.0,0.0,5325.0,0,5,0,0.0,0.0,0.0,0.0,5.0,0.0,24,1,4,0.0,0.0,0.0,24.0,1.0,2.0
2021-11-22 12:00:00,16,8.0,8.0,45,10.0,35.0,16078.0,16078.0,16078.0,2,14,0,1.0,7.0,0.0,1.0,7.0,0.0,38,3,4,7.0,1.0,2.0,31.0,2.0,2.0
2021-11-22 18:00:00,38,19.0,19.0,83,29.0,54.0,20112.0,20112.0,20112.0,5,33,0,3.0,16.0,0.0,2.0,17.0,0.0,71,8,4,23.0,4.0,2.0,48.0,4.0,2.0
2022-10-22 00:00:00,2,0.0,2.0,2,0.0,2.0,1022.0,0.0,1022.0,0,0,2,0.0,0.0,0.0,0.0,0.0,2.0,0,0,2,0.0,0.0,0.0,0.0,0.0,2.0
2022-10-22 06:00:00,20,6.0,14.0,22,6.0,16.0,17158.0,6770.0,17158.0,2,18,0,0.0,6.0,0.0,2.0,12.0,0.0,18,2,2,6.0,0.0,0.0,12.0,2.0,2.0
2022-10-22 12:00:00,18,0.0,18.0,40,0.0,34.0,20036.0,0.0,20036.0,4,14,0,0.0,0.0,0.0,4.0,14.0,0.0,32,6,2,0.0,0.0,0.0,26.0,6.0,2.0
2022-10-22 18:00:00,16,0.0,16.0,56,0.0,50.0,18019.0,0.0,18019.0,2,14,0,0.0,0.0,0.0,2.0,14.0,0.0,46,8,2,0.0,0.0,0.0,40.0,8.0,2.0
2022-11-22 00:00:00,40,19.0,21.0,40,19.0,21.0,21593.0,21193.0,21593.0,2,37,1,1.0,18.0,0.0,1.0,19.0,1.0,37,2,1,18.0,1.0,0.0,19.0,1.0,1.0
2022-11-22 06:00:00,36,18.0,18.0,76,37.0,39.0,21066.0,21066.0,21066.0,6,30,0,4.0,14.0,0.0,2.0,16.0,0.0,67,8,1,32.0,5.0,0.0,35.0,3.0,1.0
2022-11-22 12:00:00,38,19.0,19.0,114,56.0,58.0,20467.0,20467.0,20467.0,11,27,0,5.0,14.0,0.0,6.0,13.0,0.0,94,19,1,46.0,10.0,0.0,48.0,9.0,1.0
2022-11-22 18:00:00,38,19.0,19.0,152,75.0,77.0,20314.0,20314.0,20314.0,3,35,0,2.0,17.0,0.0,1.0,18.0,0.0,129,22,1,63.0,12.0,0.0,66.0,10.0,1.0
