,Unnamed: 0,ddc_barcode,ddc_ipcode,ddc_mch_code,ddc_mch_side,ddc_ev_subcode,ddc_ev_timestamp,c_machine,month,y-m-day,event_time,time:_cluster_label
56,10490,9440285364,26324,1403,L,CL_STOP_PAUSE_STOP,2022-12-21 04:10:05,False,12,22-12-21,6.0,1
57,10491,9440285364,26324,1403,L,CL_PRESS_DOWN_STOP,2022-12-21 04:10:05,False,12,22-12-21,0.0,0
58,10492,9440285364,26324,1403,L,CL_STOP_PAUSE_START,2022-12-21 04:10:05,False,12,22-12-21,0.0,0
59,10493,9440285364,26324,1403,L,CL_PRESS_DOWN_2_START,2022-12-21 04:10:05,False,12,22-12-21,0.0,0
60,10494,9440285364,26324,1403,L,CL_PRESS_DOWN_2_STOP,2022-12-21 04:10:08,False,12,22-12-21,3.0,5
61,10495,9440285364,26324,1403,L,CL_STOP_PAUSE_2_START,2022-12-21 04:10:08,False,12,22-12-21,0.0,0
62,10498,9440285364,26324,1403,L,CL_STOP_PAUSE_2_STOP,2022-12-21 04:10:18,False,12,22-12-21,10.0,3
63,10499,9440285364,26324,1403,L,CL_PRESS_DOWN_3_START,2022-12-21 04:10:18,False,12,22-12-21,0.0,0
64,10504,9440285364,26324,1403,L,CL_PRESS_DOWN_3_STOP,2022-12-21 04:10:29,False,12,22-12-21,11.0,3
65,10505,9440285364,26324,1403,L,CL_PRESS_LOCK_START,2022-12-21 04:10:29,False,12,22-12-21,0.0,0
66,10508,9440285364,26324,1403,L,CL_PRESS_LOCK_STOP,2022-12-21 04:10:30,False,12,22-12-21,1.0,4
67,10509,9440285364,26324,1403,L,CL_SQUEEZE_ON_START,2022-12-21 04:10:30,False,12,22-12-21,0.0,0
68,10514,9440285364,26324,1403,L,CURING_ON_START,2022-12-21 04:10:34,False,12,22-12-21,4.0,5
69,10515,9440285364,26324,1403,L,CL_SQUEEZE_ON_STOP,2022-12-21 04:10:34,False,12,22-12-21,0.0,0
71,10973,9440285364,26324,1403,L,CURING_OFF_START,2022-12-21 04:27:41,False,12,22-12-21,0.0,0
72,10980,9440285364,26324,1403,L,OP_SQUEEZE_OFF_START,2022-12-21 04:27:43,False,12,22-12-21,2.0,4
73,10981,9440285364,26324,1403,L,CURING_OFF_STOP,2022-12-21 04:27:43,False,12,22-12-21,0.0,0
74,10982,9440285364,26324,1403,L,OP_SQUEEZE_OFF_STOP,2022-12-21 04:27:44,False,12,22-12-21,1.0,4
75,10983,9440285364,26324,1403,L,OP_UNLOCK_PRESS_START,2022-12-21 04:27:44,False,12,22-12-21,0.0,0
76,10986,9440285364,26324,1403,L,OP_UNLOCK_PRESS_STOP,2022-12-21 04:27:45,False,12,22-12-21,1.0,4
77,10987,9440285364,26324,1403,L,OP_PRESS_MOVEMENT_UP_START,2022-12-21 04:27:45,False,12,22-12-21,0.0,0
78,10988,9440285364,26324,1403,L,OP_PRESS_MOVEMENT_UP_STOP,2022-12-21 04:27:49,False,12,22-12-21,4.0,5
79,10989,9440285364,26324,1403,L,OP_PRESS_STOP_PAUSE_1_START,2022-12-21 04:27:49,False,12,22-12-21,0.0,0
80,10992,9440285364,26324,1403,L,OP_PRESS_STOP_PAUSE_1_STOP,2022-12-21 04:27:54,False,12,22-12-21,5.0,1
81,10993,9440285364,26324,1403,L,OP_PRESS_MOVEMENT_UP_1_START,2022-12-21 04:27:54,False,12,22-12-21,0.0,0
82,11003,9440285364,26324,1403,L,UN_SWING_POSITION_STOP,2022-12-21 04:28:01,False,12,22-12-21,7.0,2
83,11004,9440285364,26324,1403,L,UN_SWING_POSITION_START,2022-12-21 04:28:01,False,12,22-12-21,0.0,0
84,11005,9440285364,26324,1403,L,UN_LMR_TCR_VACUUM_START,2022-12-21 04:28:01,False,12,22-12-21,0.0,0
85,11014,9440285364,26324,1403,L,OP_PRESS_MOVEMENT_UP_3_STOP,2022-12-21 04:28:05,False,12,22-12-21,4.0,5
86,11015,9440285364,26324,1403,L,OP_PRESS_LOCKED_START,2022-12-21 04:28:05,False,12,22-12-21,0.0,0
87,11017,9440285364,26324,1403,L,UN_LMR_TCR_VACUUM_STOP,2022-12-21 04:28:06,False,12,22-12-21,1.0,4
88,11018,9440285364,26324,1403,L,UN_SWING_IN_ARMS_START,2022-12-21 04:28:06,False,12,22-12-21,0.0,0
89,11019,9440285364,26324,1403,L,OP_PRESS_LOCKED_STOP,2022-12-21 04:28:06,False,12,22-12-21,0.0,0
90,11024,9440285364,26324,1403,L,UN_SWING_IN_ARMS_STOP,2022-12-21 04:28:13,False,12,22-12-21,7.0,2
91,11025,9440285364,26324,1403,L,UN_TCR_UP_START,2022-12-21 04:28:13,False,12,22-12-21,0.0,0
92,11030,9440285364,26324,1403,L,UN_TCR_UP_STOP,2022-12-21 04:28:18,False,12,22-12-21,5.0,1
93,11031,9440285364,26324,1403,L,UN_UNLOADER_DOWN_START,2022-12-21 04:28:18,False,12,22-12-21,0.0,0
94,11032,9440285364,26324,1403,L,UN_CLOSE_ARMS_START,2022-12-21 04:28:20,False,12,22-12-21,2.0,4
95,11033,9440285364,26324,1403,L,UN_CLOSE_ARMS_STOP,2022-12-21 04:28:21,False,12,22-12-21,1.0,4
96,11034,9440285364,26324,1403,L,UN_UNLOADER_DOWN_STOP,2022-12-21 04:28:22,False,12,22-12-21,1.0,4
97,11035,9440285364,26324,1403,L,UN_OPEN_ARMS_START,2022-12-21 04:28:22,False,12,22-12-21,0.0,0
98,11036,9440285364,26324,1403,L,UN_TCR_UP_NO_SUV_STOP,2022-12-21 04:28:23,False,12,22-12-21,1.0,4
99,11037,9440285364,26324,1403,L,UN_OPEN_ARMS_STOP,2022-12-21 04:28:23,False,12,22-12-21,0.0,0
100,11038,9440285364,26324,1403,L,UN_UNLOADER_UP_START,2022-12-21 04:28:23,False,12,22-12-21,0.0,0
101,11039,9440285364,26324,1403,L,UN_TCR_UP_NO_SUV_START,2022-12-21 04:28:23,False,12,22-12-21,0.0,0
102,11045,9440285364,26324,1403,L,UN_UNLOADER_UP_STOP,2022-12-21 04:28:28,False,12,22-12-21,5.0,1
103,11046,9440285364,26324,1403,L,UN_UNLOADER_OUT_START,2022-12-21 04:28:28,False,12,22-12-21,0.0,0
104,11054,9440285364,26324,1403,L,UN_UNLOADER_OUT_STOP,2022-12-21 04:28:32,False,12,22-12-21,4.0,5
