,Unnamed: 0,ddc_barcode,ddc_ipcode,ddc_mch_code,ddc_mch_side,ddc_ev_subcode,ddc_ev_timestamp,c_machine,month,y-m-day,event_time,time:_cluster_label
18,10484,9440265504,26390,1506,R,UN_SWING_IN_ARMS_START,2022-12-21 04:10:01,False,12,22-12-21,0.0,0
19,10485,9440265504,26390,1506,R,OP_PRESS_LOCKED_STOP,2022-12-21 04:10:01,False,12,22-12-21,0.0,0
20,10512,9440265504,26390,1506,R,UN_SWING_IN_ARMS_STOP,2022-12-21 04:10:34,False,12,22-12-21,33.0,2
21,10513,9440265504,26390,1506,R,UN_TCR_UP_START,2022-12-21 04:10:34,False,12,22-12-21,0.0,0
22,10522,9440265504,26390,1506,R,UN_TCR_UP_STOP,2022-12-21 04:10:44,False,12,22-12-21,10.0,3
23,10523,9440265504,26390,1506,R,UN_UNLOADER_DOWN_START,2022-12-21 04:10:44,False,12,22-12-21,0.0,0
24,10526,9440265504,26390,1506,R,UN_CLOSE_ARMS_STOP,2022-12-21 04:10:46,False,12,22-12-21,2.0,4
25,10527,9440265504,26390,1506,R,UN_CLOSE_ARMS_START,2022-12-21 04:10:46,False,12,22-12-21,0.0,0
26,10535,9440265504,26390,1506,R,UN_UNLOADER_DOWN_STOP,2022-12-21 04:10:49,False,12,22-12-21,3.0,4
27,10536,9440265504,26390,1506,R,UN_OPEN_ARMS_START,2022-12-21 04:10:49,False,12,22-12-21,0.0,0
28,10537,9440265504,26390,1506,R,UN_TCR_UP_NO_SUV_STOP,2022-12-21 04:10:50,False,12,22-12-21,1.0,0
29,10538,9440265504,26390,1506,R,UN_OPEN_ARMS_STOP,2022-12-21 04:10:50,False,12,22-12-21,0.0,0
30,10539,9440265504,26390,1506,R,UN_UNLOADER_UP_START,2022-12-21 04:10:50,False,12,22-12-21,0.0,0
31,10540,9440265504,26390,1506,R,UN_TCR_UP_NO_SUV_START,2022-12-21 04:10:50,False,12,22-12-21,0.0,0
32,10552,9440265504,26390,1506,R,UN_UNLOADER_UP_STOP,2022-12-21 04:10:58,False,12,22-12-21,8.0,3
33,10553,9440265504,26390,1506,R,UN_UNLOADER_OUT_START,2022-12-21 04:10:58,False,12,22-12-21,0.0,0
34,10554,9440265529,26390,1506,R,LO_LOADER_IN_PRESS_START,2022-12-21 04:11:01,False,12,22-12-21,3.0,4
35,10555,9440265504,26390,1506,R,UN_UNLOADER_OUT_STOP,2022-12-21 04:11:01,False,12,22-12-21,0.0,0
36,10558,9440265529,26390,1506,R,LO_LOADER_IN_PRESS_STOP,2022-12-21 04:11:04,False,12,22-12-21,3.0,4
37,10559,9440265529,26390,1506,R,LO_BLADDER_PRESHAPING_STOP,2022-12-21 04:11:04,False,12,22-12-21,0.0,0
38,10560,9440265529,26390,1506,R,LO_BLADDER_VACUUM_START,2022-12-21 04:11:04,False,12,22-12-21,0.0,0
39,10561,9440265529,26390,1506,R,LO_BLADDER_PRESHAPING_START,2022-12-21 04:11:04,False,12,22-12-21,0.0,0
40,10590,9440265529,26390,1506,R,LO_BLADDER_VACUUM_STOP,2022-12-21 04:11:27,False,12,22-12-21,23.0,5
41,10591,9440265529,26390,1506,R,LO_LOADER_DOWN_START,2022-12-21 04:11:27,False,12,22-12-21,0.0,0
42,10600,9440265529,26390,1506,R,LO_LOADER_DOWN_STOP,2022-12-21 04:11:35,False,12,22-12-21,8.0,3
43,10601,9440265529,26390,1506,R,LO_TCR_DOWN_START,2022-12-21 04:11:35,False,12,22-12-21,0.0,0
44,10608,9440265529,26390,1506,R,LO_TCR_DOWN_STOP,2022-12-21 04:11:37,False,12,22-12-21,2.0,4
45,10609,9440265529,26390,1506,R,LO_PRESHAPING_START,2022-12-21 04:11:37,False,12,22-12-21,0.0,0
46,10612,9440265529,26390,1506,R,LO_PRESHAPING_STOP,2022-12-21 04:11:49,False,12,22-12-21,12.0,1
47,10613,9440265529,26390,1506,R,LO_LOADER_RELEASE_TIRE_START,2022-12-21 04:11:49,False,12,22-12-21,0.0,0
48,10615,9440265529,26390,1506,R,LO_LOADER_RELEASE_TIRE_STOP,2022-12-21 04:11:50,False,12,22-12-21,1.0,0
49,10616,9440265529,26390,1506,R,LO_LOADER_UP_START,2022-12-21 04:11:50,False,12,22-12-21,0.0,0
50,10622,9440265529,26390,1506,R,LO_LOADER_UP_STOP,2022-12-21 04:11:54,False,12,22-12-21,4.0,4
51,10623,9440265529,26390,1506,R,LO_LOADER_OUT_START,2022-12-21 04:11:54,False,12,22-12-21,0.0,0
52,10624,9440265529,26390,1506,R,LO_LOADER_OUT_STOP,2022-12-21 04:11:57,False,12,22-12-21,3.0,4
53,10625,9440265529,26390,1506,R,CL_UNLOCK_PRESS_START,2022-12-21 04:11:57,False,12,22-12-21,0.0,0
54,10626,9440265529,26390,1506,R,CL_UNLOCK_PRESS_STOP,2022-12-21 04:11:59,False,12,22-12-21,2.0,4
55,10627,9440265529,26390,1506,R,CL_PRESS_DOWN_START,2022-12-21 04:11:59,False,12,22-12-21,0.0,0
56,10630,9440265529,26390,1506,R,CL_STOP_PAUSE_STOP,2022-12-21 04:12:05,False,12,22-12-21,6.0,3
57,10631,9440265529,26390,1506,R,CL_PRESS_DOWN_STOP,2022-12-21 04:12:05,False,12,22-12-21,0.0,0
58,10632,9440265529,26390,1506,R,CL_STOP_PAUSE_START,2022-12-21 04:12:05,False,12,22-12-21,0.0,0
59,10633,9440265529,26390,1506,R,CL_PRESS_DOWN_2_START,2022-12-21 04:12:05,False,12,22-12-21,0.0,0
60,10640,9440265529,26390,1506,R,CL_PRESS_DOWN_2_STOP,2022-12-21 04:12:08,False,12,22-12-21,3.0,4
61,10641,9440265529,26390,1506,R,CL_STOP_PAUSE_2_START,2022-12-21 04:12:08,False,12,22-12-21,0.0,0
62,10657,9440265529,26390,1506,R,CL_STOP_PAUSE_2_STOP,2022-12-21 04:12:18,False,12,22-12-21,10.0,3
63,10658,9440265529,26390,1506,R,CL_PRESS_DOWN_3_START,2022-12-21 04:12:18,False,12,22-12-21,0.0,0
64,10672,9440265529,26390,1506,R,CL_PRESS_DOWN_3_STOP,2022-12-21 04:12:32,False,12,22-12-21,14.0,1
65,10673,9440265529,26390,1506,R,CL_PRESS_LOCK_START,2022-12-21 04:12:32,False,12,22-12-21,0.0,0
66,10676,9440265529,26390,1506,R,CL_PRESS_LOCK_STOP,2022-12-21 04:12:33,False,12,22-12-21,1.0,0
67,10677,9440265529,26390,1506,R,CL_SQUEEZE_ON_START,2022-12-21 04:12:33,False,12,22-12-21,0.0,0
68,10689,9440265529,26390,1506,R,CURING_ON_START,2022-12-21 04:12:41,False,12,22-12-21,8.0,3
69,10690,9440265529,26390,1506,R,CL_SQUEEZE_ON_STOP,2022-12-21 04:12:41,False,12,22-12-21,0.0,0
71,11151,9440265529,26390,1506,R,CURING_OFF_START,2022-12-21 04:33:06,False,12,22-12-21,0.0,0
72,11155,9440265529,26390,1506,R,OP_SQUEEZE_OFF_START,2022-12-21 04:33:08,False,12,22-12-21,2.0,4
73,11156,9440265529,26390,1506,R,CURING_OFF_STOP,2022-12-21 04:33:08,False,12,22-12-21,0.0,0
74,11157,9440265529,26390,1506,R,OP_SQUEEZE_OFF_STOP,2022-12-21 04:33:10,False,12,22-12-21,2.0,4
75,11158,9440265529,26390,1506,R,OP_UNLOCK_PRESS_START,2022-12-21 04:33:10,False,12,22-12-21,0.0,0
76,11159,9440265529,26390,1506,R,OP_UNLOCK_PRESS_STOP,2022-12-21 04:33:11,False,12,22-12-21,1.0,0
77,11160,9440265529,26390,1506,R,OP_PRESS_MOVEMENT_UP_START,2022-12-21 04:33:11,False,12,22-12-21,0.0,0
78,11166,9440265529,26390,1506,R,OP_PRESS_MOVEMENT_UP_STOP,2022-12-21 04:33:15,False,12,22-12-21,4.0,4
79,11167,9440265529,26390,1506,R,OP_PRESS_STOP_PAUSE_1_START,2022-12-21 04:33:15,False,12,22-12-21,0.0,0
80,11168,9440265529,26390,1506,R,OP_PRESS_STOP_PAUSE_1_STOP,2022-12-21 04:33:20,False,12,22-12-21,5.0,4
81,11169,9440265529,26390,1506,R,OP_PRESS_MOVEMENT_UP_1_START,2022-12-21 04:33:20,False,12,22-12-21,0.0,0
82,11172,9440265529,26390,1506,R,UN_SWING_POSITION_STOP,2022-12-21 04:33:29,False,12,22-12-21,9.0,3
83,11173,9440265529,26390,1506,R,UN_SWING_POSITION_START,2022-12-21 04:33:29,False,12,22-12-21,0.0,0
84,11174,9440265529,26390,1506,R,UN_LMR_TCR_VACUUM_START,2022-12-21 04:33:29,False,12,22-12-21,0.0,0
85,11179,9440265529,26390,1506,R,OP_PRESS_MOVEMENT_UP_3_STOP,2022-12-21 04:33:34,False,12,22-12-21,5.0,4
86,11180,9440265529,26390,1506,R,OP_PRESS_LOCKED_START,2022-12-21 04:33:34,False,12,22-12-21,0.0,0
87,11183,9440265529,26390,1506,R,UN_LMR_TCR_VACUUM_STOP,2022-12-21 04:33:35,False,12,22-12-21,1.0,0
88,11184,9440265529,26390,1506,R,UN_SWING_IN_ARMS_START,2022-12-21 04:33:35,False,12,22-12-21,0.0,0
89,11185,9440265529,26390,1506,R,OP_PRESS_LOCKED_STOP,2022-12-21 04:33:35,False,12,22-12-21,0.0,0
90,11204,9440265529,26390,1506,R,UN_SWING_IN_ARMS_STOP,2022-12-21 04:34:03,False,12,22-12-21,28.0,5
91,11205,9440265529,26390,1506,R,UN_TCR_UP_START,2022-12-21 04:34:03,False,12,22-12-21,0.0,0
92,11212,9440265529,26390,1506,R,UN_TCR_UP_STOP,2022-12-21 04:34:18,False,12,22-12-21,15.0,1
93,11213,9440265529,26390,1506,R,UN_UNLOADER_DOWN_START,2022-12-21 04:34:18,False,12,22-12-21,0.0,0
94,11217,9440265529,26390,1506,R,UN_CLOSE_ARMS_START,2022-12-21 04:34:20,False,12,22-12-21,2.0,4
95,11218,9440265529,26390,1506,R,UN_CLOSE_ARMS_STOP,2022-12-21 04:34:21,False,12,22-12-21,1.0,0
96,11220,9440265529,26390,1506,R,UN_UNLOADER_DOWN_STOP,2022-12-21 04:34:23,False,12,22-12-21,2.0,4
97,11221,9440265529,26390,1506,R,UN_OPEN_ARMS_START,2022-12-21 04:34:23,False,12,22-12-21,0.0,0
98,11222,9440265529,26390,1506,R,UN_TCR_UP_NO_SUV_STOP,2022-12-21 04:34:24,False,12,22-12-21,1.0,0
99,11223,9440265529,26390,1506,R,UN_OPEN_ARMS_STOP,2022-12-21 04:34:24,False,12,22-12-21,0.0,0
100,11224,9440265529,26390,1506,R,UN_UNLOADER_UP_START,2022-12-21 04:34:24,False,12,22-12-21,0.0,0
101,11225,9440265529,26390,1506,R,UN_TCR_UP_NO_SUV_START,2022-12-21 04:34:24,False,12,22-12-21,0.0,0
102,11232,9440265529,26390,1506,R,UN_UNLOADER_UP_STOP,2022-12-21 04:34:33,False,12,22-12-21,9.0,3
103,11233,9440265529,26390,1506,R,UN_UNLOADER_OUT_START,2022-12-21 04:34:33,False,12,22-12-21,0.0,0
104,11234,9440265529,26390,1506,R,UN_UNLOADER_OUT_STOP,2022-12-21 04:34:36,False,12,22-12-21,3.0,4
